2012,8,Derrek,109.75,Kevin,75.73,
2012,8,Mike R.,119.41,Allen,106.44,
2012,8,Schertz,104.38,Babel,61.65,
2012,9,Ed,114.71,Pat,83.66,
2012,9,Matt,124.81,Kevin,70.22,
2012,9,Pulley,101.07,Richie,73.53,
2012,9,Dave,134.35,Rob,84.07,
2012,9,Rabbit,132.18,Schertz,103.85,
2012,9,Mike R.,109.17,Derrek,81.69,
2012,9,Babel,87.43,Allen,81.67,
2012,10,Matt,99.63,Ed,68.38,
2012,10,Dave,91.43,Pulley,74.58,
2012,10,Derrek,108.23,Richie,105.32,
2012,10,Mike R.,169.56,Rob,109.34,
2012,10,Rabbit,100.18,Babel,99.43,
2012,10,Pat,76.97,Kevin,43.52,
2012,10,Allen,92.83,Schertz,88.85,
2012,11,Ed,78.27,Kevin,75.04,
2012,11,Matt,155.23,Pat,30.13,
2012,11,Rabbit,151.12,Pulley,67.67,
2012,11,Allen,101.69,Dave,83.43,
2012,11,Mike R.,51.78,Richie,40.39,
2012,11,Babel,108.97,Rob,103.04,
2012,11,Schertz,100.04,Derrek,59.05,
2012,12,Mike R.,112.36,Ed,112.09,
2012,12,Matt,131.28,Dave,100.07,
2012,12,Schertz,139.11,Pulley,92.61,
2012,12,Allen,71.82,Richie,68.68,
2012,12,Kevin,101.42,Rob,79.3,
2012,12,Rabbit,118.55,Derrek,107.88,
2012,12,Pat,98.24,Babel,84.83,
2012,13,Babel,135.95,Ed,101.24,
2012,13,Matt,105.68,Mike R.,87.71,
2012,13,Rob,110.57,Pulley,74.43,
2012,13,Kevin,122.29,Dave,105.87,
2012,13,Schertz,108.46,Richie,97.72,
2012,13,Rabbit,71.14,Pat,49.18,
2012,13,Derrek,114,Allen,70.31,
2012,14,Ed,107.11,Derrek,85.65,quarterfinal
2012,14,Babel,80.31,Mike R.,71.76,quarterfinal
2012,15,Matt,114.32,Ed,91.62,semifinal
2012,15,Babel,134.63,Rabbit,118.54,semifinal
2012,15,Derrek,112.56,Mike R.,91.03,fifth-place
2012,16,Matt,128.58,Babel,112.87,Blingabowl
2012,16,Rabbit,117.79,Ed,106.77,third-place
2013,1,Ed,110.67,Matt,85.38,
2013,1,Pulley,141.3,Kevin,118.95,
2013,1,Derrek,131.44,Pat,91.71,
2013,1,Rabbit,135.65,Dave,97.74,
2013,1,Mike R.,135.37,Babel,97.51,
2013,1,Allen,105.41,Richie,87.31,
2013,1,Schertz,112.87,Rob,105.61,
2013,2,Ed,104.24,Derrek,68.08,
2013,2,Pulley,136.95,Mike R.,105.22,
2013,2,Pat,91.19,Dave,70.28,
2013,2,Matt,171.54,Kevin,151.29,
2013,2,Schertz,124.54,Babel,81.97,
2013,2,Richie,83.55,Rob,73.85,
2013,2,Allen,102.44,Rabbit,92.6,
2013,3,Dave,141.62,Ed,105.11,
2013,3,Pulley,106.93,Schertz,90.27,
2013,3,Pat,77.19,Babel,76.61,
2013,3,Matt,145.44,Allen,96.19,
2013,3,Rob,108.15,Kevin,46.34,
2013,3,Richie,81.82,Mike R.,56.12,
2013,3,Derrek,95.46,Rabbit,65.88,
2013,4,Ed,137.68,Allen,61.78,
2013,4,Richie,132.84,Pulley,95.66,
2013,4,Matt,107.96,Pat,99.01,
2013,4,Dave,118.62,Babel,112.11,
2013,4,Kevin,132.67,Schertz,88.64,
2013,4,Mike R.,107.02,Derrek,90.42,
2013,4,Rob,79.51,Rabbit,71.7,
2013,5,Schertz,109.66,Ed,104.61,
2013,5,Matt,115.94,Pulley,100.51,
2013,5,Pat,118.5,Allen,81.37,
2013,5,Rob,167.43,Dave,108.89,
2013,5,Derrek,76.78,Babel,66.87,
2013,5,Richie,105.39,Kevin,72.09,
2013,5,Mike R.,91.46,Rabbit,78.7,
2013,6,Ed,119.23,Rob,78.97,
2013,6,Pulley,109.89,Pat,95.53,
2013,6,Matt,87.61,Babel,74.97,
2013,6,Dave,111.53,Schertz,67.52,
2013,6,Kevin,112.49,Rabbit,81.97,
2013,6,Mike R.,99.75,Allen,91.95,
2013,6,Derrek,78.9,Richie,69.18,
2013,7,Pulley,109.57,Ed,100.91,
2013,7,Schertz,85.61,Pat,55.91,
2013,7,Matt,109.46,Richie,58.4,
2013,7,Allen,86.96,Dave,81.1,
2013,7,Rabbit,137.82,Babel,133.37,
2013,7,Kevin,87.27,Derrek,71.99,
2013,7,Rob,105.11,Mike R.,69.16,
2013,8,Ed,117.82,Richie,61.76,
2013,8,Babel,174.09,Pulley,65.89,
2013,8,Pat,100.14,Rob,77.64,
2013,8,Matt,126.66,Rabbit,116.3,
2013,8,Derrek,109.47,Dave,73.59,
2013,8,Allen,80.75,Kevin,43.9,
2013,8,Mike R.,120.03,Schertz,55.28,
2013,9,Ed,96.21,Pat,85.94,
2013,9,Dave,119.25,Pulley,104.45,
2013,9,Matt,113.15,Derrek,63.85,
2013,9,Rob,86.2,Babel,82.04,
2013,9,Kevin,115.05,Mike R.,114.86,
2013,9,Rabbit,160.94,Richie,108.53,
2013,9,Schertz,111.92,Allen,64.72,
2013,10,Kevin,108.75,Ed,89.23,
2013,10,Pulley,85.35,Derrek,60.26,
2013,10,Mike R.,102.64,Pat,69.71,
2013,10,Matt,126.46,Dave,79.17,
2013,10,Richie,82.43,Babel,66.94,
2013,10,Rabbit,107.48,Schertz,71.48,
2013,10,Rob,101.71,Allen,59.46,
2013,11,Mike R.,94.28,Ed,82.54,
2013,11,Pulley,94.3,Rabbit,81.96,
2013,11,Kevin,91.01,Pat,73.95,
2013,11,Schertz,113.07,Matt,104.77,
2013,11,Dave,104.82,Richie,65.17,
2013,11,Babel,128.65,Allen,89.77,
2013,11,Rob,112.58,Derrek,69.76,
2013,12,Ed,99.16,Rabbit,94.76,
2013,12,Pulley,74.24,Allen,71.82,
2013,12,Pat,106.27,Richie,102.03,
2013,12,Matt,113.04,Rob,78.67,
2013,12,Dave,107.66,Mike R.,100.6,
2013,12,Babel,78.85,Kevin,72.56,
2013,12,Derrek,91.82,Schertz,57.01,
2013,13,Babel,119.91,Ed,115.86,
2013,13,Rob,114.69,Pulley,61.44,
2013,13,Rabbit,91.24,Pat,70.35,
2013,13,Matt,113.75,Mike R.,87.22,
2013,13,Dave,158.59,Kevin,103.71,
2013,13,Richie,130.21,Schertz,114.01,
2013,13,Derrek,136.75,Allen,59,
2013,14,Dave,129.73,Ed,99.66,quarterfinal
2013,14,Pulley,112.79,Mike R.,94.68,quarterfinal
2013,15,Matt,179.98,Dave,116.02,semifinal
2013,15,Rob,102.74,Pulley,68.74,semifinal
2013,15,Mike R.,118.83,Ed,67.87,fifth-place
2013,16,Matt,110.11,Rob,99.31,Blingabowl
2013,16,Pulley,93.46,Dave,91.55,third-place
2014,1,Ed,101.81,Richie,70.3,
2014,1,Pulley,118.07,Kevin,104.42,
